Interest,Gain,Positive,Speed,Difficult,Content
3,3,3,3,3,這禮拜上課的內容是與CPU有關，透過老師的講解，讓我更了解CPU相關知識，知道流程圖的INPUT和OUTPUT的流向，也了解各種不同的結果，以及如何簡化流程節省時間。
3,5,3,3,3,這個禮拜老師教了如何設計CPU的電路圖，以及電路圖內部結構功用的詳細說明。我從中學習到了CPU的重要信，以及CPU幫助人類太多了。同時我也學習到了位元的計算，和32位元與64位元的差別在哪，使我受益良多。
3,3,3,3,3,已經快要開始教到怎麼設計CPU了，可能會有更多更難的地方，希望之後不要教太快跟不上~
3,3,3,3,3,上完這禮拜的課後，讓我清楚了解到CPU執行的過程，及CPU的要素，老師在上課時也會關心學生是否有跟上進度，若有不懂的，老師也會重複說明，提升學習效率
5,3,3,3,3,最近幾次上課感覺自己的狀況比開學時好多了，慢慢的能跟上老師的速度，剩下少許跟不上的地方也只要翻個幾次書就能接上。尤其是今天的內容，也因為聽懂的部分變多，不但更有信心，也感覺更有興趣了。也希望之後上課能更專注，可以慢慢的跟上越來越多，最後能全都聽懂。
5,3,3,3,3,這週在教CPU如何運作，用了這麼久的電腦，第一次認真的去了解，他到底是怎麼運作的，覺得很有趣，雖然第一次聽沒有完全了解，下次上課會好好學習。
3,3,3,3,3,今天前面有些聽不太懂，不過後來老師因為我和其他同學不懂，便又再教了一遍，感謝老師的用心
3,3,3,3,3,這禮拜上課 因為一周只有三堂 我覺得進度有點快 有時候還沒聽懂又繼續下去了 有時候出現新的專有名詞英文就會讓我腦袋卡彈 希望在自己讀課本的時候 能更清楚了解
3,3,3,3,3,慢慢聽還是聽得懂，得訓練自己的專注度，不然恍神就不能聽懂之後的了
3,5,3,3,3,這次同時學習到布林邏輯運算、電晶體、CPU運作模式等內容，皆為相當新鮮的內容，高中的計算機概論並不會介紹如此仔細，能有機會上到這樣的課，對我自身獲益良多，同時對台灣高科技產業的發展有近一步的認同與了解。
3,3,5,3,3,終於拿到上次的小考啦，蠻開心自己在大學的第一次考試有一個還不錯的成績，希望以後能夠繼續保持下去。我覺得這星期的課程和前幾章有很大的落差，不像之前能夠用寫程式的邏輯套用，到了CPU的世界真的踏入另一個更未知的領域。
3,3,3,3,5,對於目前cpu的組成，覺得內容比較繁重，上課常常會精神不濟。
5,5,3,3,3,這周從最基本的電路開始講起，講到全加器時，第一次原本不太了解，聽完教授第二次講解之後就恍然大悟了！然後了解了記憶體和CPU中基本的運作方式，還有資料的傳遞方向。電腦的硬體比我想像中還要有趣，希望往後能學到更多！
5,3,3,3,3,這禮拜的內容讓我感到很有趣，但是說真的我覺得蠻複雜的~原來光是記憶體就有那麼多的種類!!!，每次上課都讓我感受到我的專有名稱知識很缺乏，都要聽好幾分鐘之後才知道那是什麼，然後在老師解說的時候我就趕快抄下來名稱的意思!
3,3,3,3,3,CPU是電腦的心臟，資料在此處理，程式指令也由它加以解釋。和CPU整合在一起的就是系統主記憶體，稱為隨機存取記憶體，稱為 RAM。這兩者合在一起便是機器的核心。硬碟、控制器和影像卡等，都只是中心活動的附加元件。
3,3,3,3,3,老師上課內容很豐富，教學也很仔細，上課只要認真聽，都可以理解，課程內容也對寫成是很有幫助
3,3,3,3,3,今天講了關於CPU RAM ROM等等硬體相關設備，鑒於近來CPU成長幅度遠大於記憶體，希望未來的我們可以更加投入研發記憶體的這塊大餅，如此一來軟硬兼具，方能更加強大
3,3,3,3,3,上課的時候有點聽不懂，下課之後自己去翻了一下書，稍微了解了一點，關於GATES。CPU的部分老師說下禮拜會更清楚，希望下禮拜真的會更清楚。
3,3,3,3,3,對電腦的運作方式有更進一步了解
3,3,3,3,3,隨著上課的次數，越來越能抓到老鼠的節奏，比較容易一次就了解大部分的內容，課後再跟同學討論後，就全部都了解了。
3,3,3,3,3,這禮拜是介紹完CPU構造之後的延伸，從這幾個禮拜的課程，逐漸對電腦有更深的認識，而不是一個雖然很強大但卻不了解的科技，平常再使用電腦之餘也明白整個架構發展的歷史以及如何被做出來，如何執行、如何有效率，我相信對資訊工程的學生是個非常有幫助且必須要了解的一環，今天老師進入了系統軟體的部分，以及預告會有一個不小的程式作業，希望可以藉由這個作業挽回小考太低分的劣勢。
3,3,3,3,3,華為在未來可能可以超越三星成為第二大供應商，而也應該上網找open source研讀其code，學習新技術。而摩爾定律在近年也越來越不准，相信未來的科技業會有不一樣的風景。
3,3,3,3,3,這周說到了要如何計算記憶體計算，比方說有100個單元需要用2的幾次方來使用他們，這邊就是要2的7次方，需要7個記憶體來使用。以及組合語言，該怎麼load的指令然後怎磨去執行他，之後compiler業會詳細的教我們該怎麼的詳細做，比方說1+1會要怎麼的去執行。
3,5,3,3,3,這週上了電腦的運作方式，包含控制器、ALU、記憶體、快取等，更了解這些單元如何合作運作;還有講以前的系統軟體，知道歷史上的一些過去
3,5,3,3,3,這周上課老師讓我知道了記憶體的計算原來是這樣子來的，以前其實沒有太注意到，還有這次上道了摩爾定律的不準確，想必之後會有更好的定律來補足其中的不足
5,3,5,3,3,雖然最近教到的第5課較為複雜，但還是十分有趣的一課，讓我更加了解到CPU的運作流程，當中缺一不可，讓我十分佩服當初發明出CPU的人，更能體會到人類的文明是一步步的建構起來，相信未來電腦的發展亦同樣不會放慢腳步，一步步的向前。
3,3,5,3,3,老師上課教的東西很實用， 對cpu有更進一步的了解，能夠早點奠下基礎對往後的課程會很有幫助，
3,3,3,3,3,此兩天上課承接上星期的課程內容，一樣講述CPU的運算過程，從接收input之後，到前往記憶體fetch/store Data，再到解析指令並運算結果。還有關於指令的設計，有關類指令所包含的欄位和各欄位的意義。
3,5,3,3,3,從課程中了解到machine language 內包含有， data transfer、arithmetic logic 以及 decision making 。control unit 主要有 fetch、 decode 和 execution，本週還介紹了OS，平行處理及人機介面。
3,5,3,3,3,了解硬體運作的基本概念，擷取、解碼、執行清楚的完成一個指令，上完後比較能在腦中理解機器處理事情的過程
3,3,3,3,3,memory address register and memory data register，natural languages 在未來會是一個趨勢，
3,5,5,3,3,老師今天今天教我們關於CPU裡面的架構，以及如何運作的。CPU裡面有RAM、register、Control Unit、BUS、ALU等等，並且由指令Instruction操作。我覺得今天收穫非常多，對於電腦內部的運作有更多了解，原來我們平常對於電腦許多複雜的操作都是由簡單指令集(或複雜指令集)所構成，也讓我覺得電腦的運作真的是非常的快速，能把這麼多指令在短時間之內做完。謝謝老師的教導！
1,3,3,5,5,最近的課程開始比較硬，我自己感覺對資概的興趣比往常還低了些，尤其第四五章比較生疏，有時會覺得教授授課有點快，不過課堂期間都還是有專心的在聽課。
3,5,3,3,3,這次上課講了作業系統的相關知識，讓我受益良多。
3,5,3,3,3,今天聽了一些關於CPU的東西，像是複雜指令集，簡單指令集等，受益良多
3,3,5,3,3,今天把上禮拜的內容—CPU的組成及相關介紹得更為詳細，從op code、暫存address到RICS(簡單指令集)和CISC(複雜指令集)，都提到了一遍，因此更加深了上禮拜的印象。期待明天。
5,3,3,3,3,本周上課時所教的內容資己從沒接觸過，但是對於上課的內容非常的有興趣，雖然有一小部分還未完全理解，不過整體上非常有興趣。
3,3,3,5,3,老師上課速度非常快，導致考試會很難面對，希望教授能出些作業讓學生了解自己哪裡念不夠紮實，以及學校出題方向
5,3,3,3,1,今天老師在總結之前所教的東西，全部合在一起就是電腦的簡易運算執行流程，我覺得非常有趣，尤其是對於從提取資料，解讀與執行，原來電腦CPU在執行時是很有規劃的一步一步走!!，大概了解後覺得非常簡單易懂
3,1,3,5,3,現在上課不是有聽沒有懂就是只聽得懂一小部分，主要是專有名詞聽不懂，老師上課跳得也很快，本身自己的英文程度也不高，只有一些內容聽得懂
5,3,5,3,3,我發現自己蠻喜歡上硬體方面的課程，希望考試能夠可以獲得好成績
5,3,3,3,3,這周老師上課內容很有趣，講到了我一直很感興趣的雲端和許多有關雲端的趣事，雲端空間的出現真的帶給我們很多的便利，也因此讓我對於他是如何運作感到非常好奇。希望在之後的課程能夠更詳細的說明。這個禮拜的課程主角是各種3C用品中不可或缺的Cpu，雖然只有小小一顆，卻能解釋電腦指令以及處理電腦軟體中的資料，而它的發展歷史也不禁讓人感嘆科技進步得如此神速。
3,3,5,3,3,就快要期中考了，一定要全力以赴
3,1,3,3,1,今天在講設計一顆CPU 該做甚麼，以及該如何分配bit給各個指令，感覺後面越聽越模糊 ，看來回家要來自己看看書了
3,5,5,3,3,我覺得這周上有關cpu的課頗有趣的，幫助我認識更多和電腦有關的知識，在這周的課我受益良多，希望在未來兩周的期中考，能夠發揮平時所學，順利過關。
3,3,5,3,3,我覺得老師最近教的東西讓我覺得，時代不斷不斷的進步，作程式的我們能做的更多也更方便了，但世界上高手到處都是，不好好提升對軟硬土的認識，機會可能會空手讓人，看來提升自我是我目前要努力的課題
3,3,3,3,3,對於電腦的運作有了更進一步的了解，也對於自己所打的程式如何被電腦讀取有了更進一步的理解，只是對於一些電腦內部零件的單字縮寫不太了解，有點不太清楚他中文該如何稱呼。
3,3,3,3,3,這星期在教電晶體，現在的手機愈來愈薄，都有賴工程師不眠不休都研究，讓同樣的空間可以存入更多的東西，相信在未來可以發明出更薄的手機來。
